datetime,MaxLevel
2015-05-11,648.1
2015-05-10,648.4
2015-05-09,648.8
2015-05-08,648.8
2015-05-07,649.1
2015-05-06,649.2
2015-05-05,649.7
2015-05-04,650.3
2015-05-03,650.9
2015-05-02,650.9
2015-05-01,651.2
2015-04-30,651.9
2015-04-29,652.6
2015-04-28,653.2
2015-04-27,653.6
2015-04-26,653.8
2015-04-25,652.1
2015-04-24,649.6
2015-04-23,647.2
2015-04-22,646.5
2015-04-21,646.3
2015-04-20,646.7
2015-04-19,647.5
2015-04-18,647.2
2015-04-17,646.8
2015-04-16,646.7
2015-04-15,646.9
2015-04-14,646.4
2015-04-13,646.3
2015-04-12,645.7
2015-04-11,645.1
2015-04-10,644.3
2015-04-09,644.1
2015-04-08,644.3
2015-04-07,644.7
2015-04-06,645.7
2015-04-05,645.7
2015-04-04,645.4
2015-04-03,645.6
2015-04-02,646.0
2015-04-01,646.2
2015-03-31,646.3
2015-03-30,646.7
2015-03-29,647.3
2015-03-28,647.3
2015-03-27,647.4
2015-03-26,647.6
2015-03-25,647.6
2015-03-24,647.7
2015-03-23,647.9
2015-03-22,647.9
2015-03-21,646.7
2015-03-20,645.4
2015-03-19,645.7
2015-03-18,645.5
2015-03-17,645.2
2015-03-16,645.8
2015-03-15,646.0
2015-03-14,646.2
2015-03-13,646.2
2015-03-12,646.2
2015-03-11,646.2
2015-03-10,646.1
2015-03-09,645.4
2015-03-08,644.8
2015-03-07,644.2
2015-03-06,644.0
2015-03-05,644.2
2015-03-04,644.5
2015-03-03,644.3
2015-03-02,644.2
2015-03-01,644.4
2015-02-28,644.2
2015-02-27,643.9
2015-02-26,644.0
2015-02-25,644.4
2015-02-24,644.2
2015-02-23,644.3
2015-02-22,644.7
2015-02-21,644.8
2015-02-20,644.4
2015-02-19,644.8
2015-02-18,645.0
2015-02-17,645.0
2015-02-16,645.6
2015-02-15,645.4
2015-02-14,645.3
2015-02-13,644.8
2015-02-12,645.2
2015-02-11,645.6
2015-02-10,645.6
2015-02-09,645.6
2015-02-08,646.4
2015-02-07,646.0
2015-02-06,645.7
2015-02-05,645.7
2015-02-04,645.5
2015-02-03,645.1
2015-02-02,645.4
2015-02-01,645.7
2015-01-31,645.1
2015-01-30,644.5
2015-01-29,644.6
2015-01-28,644.4
2015-01-27,644.4
2015-01-26,644.7
2015-01-25,644.8
2015-01-24,644.5
2015-01-23,643.5
2015-01-22,642.0
2015-01-21,639.8
2015-01-20,639.9
2015-01-19,640.3
2015-01-18,640.2
2015-01-17,640.1
2015-01-16,639.7
2015-01-15,639.9
2015-01-14,639.5
2015-01-13,639.3
2015-01-12,639.4
2015-01-11,639.6
2015-01-10,638.7
2015-01-09,638.1
2015-01-08,637.6
2015-01-07,636.8
2015-01-06,636.2
2015-01-05,634.7
2015-01-04,634.9
2015-01-03,634.7
2015-01-02,634.4
2015-01-01,634.0
2014-12-31,633.8
2014-12-30,634.1
2014-12-29,634.4
2014-12-28,634.0
2014-12-27,634.1
2014-12-26,634.5
2014-12-25,634.4
2014-12-24,634.3
2014-12-23,634.6
2014-12-22,635.2
2014-12-21,634.9
2014-12-20,634.8
2014-12-19,634.6
2014-12-18,634.5
2014-12-17,634.6
2014-12-16,634.5
2014-12-15,635.2
2014-12-14,635.7
2014-12-13,635.6
2014-12-12,635.3
2014-12-11,634.7
2014-12-10,634.8
2014-12-09,634.9
2014-12-08,635.3
2014-12-07,635.8
2014-12-06,635.7
2014-12-05,635.7
2014-12-04,636.2
2014-12-03,636.5
2014-12-02,636.4
2014-12-01,636.7
2014-11-30,637.6
2014-11-29,637.6
2014-11-28,637.8
2014-11-27,637.3
2014-11-26,637.7
2014-11-25,637.9
2014-11-24,638.3
2014-11-23,638.6
2014-11-22,636.9
2014-11-21,635.9
2014-11-20,636.0
2014-11-19,636.5
2014-11-18,637.4
2014-11-17,638.1
2014-11-16,638.8
2014-11-15,638.4
2014-11-14,637.7
2014-11-13,637.7
2014-11-12,637.9
2014-11-11,638.2
2014-11-10,638.6
2014-11-09,639.0
2014-11-08,638.8
2014-11-07,637.9
2014-11-06,637.3
2014-11-05,635.3
2014-11-04,631.5
2014-11-03,631.7
2014-11-02,631.9
2014-11-01,631.3
2014-10-31,629.7
2014-10-30,629.0
2014-10-29,629.5
2014-10-28,629.4
2014-10-27,630.4
2014-10-26,630.6
2014-10-25,630.1
2014-10-24,629.6
2014-10-23,629.3
2014-10-22,629.8
2014-10-21,630.1
2014-10-20,631.0
2014-10-19,631.4
2014-10-18,630.6
2014-10-17,630.3
2014-10-16,630.4
2014-10-15,630.6
2014-10-14,630.8
2014-10-13,631.7
2014-10-12,631.6
2014-10-11,630.2
2014-10-10,628.8
2014-10-09,629.1
2014-10-08,629.3
2014-10-07,629.9
2014-10-06,630.7
2014-10-05,631.3
2014-10-04,630.8
2014-10-03,630.3
2014-10-02,630.7
2014-10-01,630.6
2014-09-30,630.8
2014-09-29,631.3
2014-09-28,631.6
2014-09-27,630.5
2014-09-26,628.9
2014-09-25,628.4
2014-09-24,628.8
2014-09-23,629.0
2014-09-22,630.0
2014-09-21,630.5
2014-09-20,630.0
2014-09-19,629.7
2014-09-18,629.0
2014-09-17,628.6
2014-09-16,628.6
2014-09-15,629.2
2014-09-14,629.9
2014-09-13,628.9
2014-09-12,627.4
2014-09-11,627.3
2014-09-10,627.9
2014-09-09,627.9
2014-09-08,628.9
2014-09-07,629.1
2014-09-06,628.6
2014-09-05,627.4
2014-09-04,626.4
2014-09-03,625.9
2014-09-02,626.0
2014-09-01,627.3
2014-08-31,627.1
2014-08-30,626.7
2014-08-29,626.0
2014-08-28,626.0
2014-08-27,626.9
2014-08-26,626.5
2014-08-25,627.1
2014-08-24,628.2
2014-08-23,627.7
2014-08-22,627.1
2014-08-21,627.2
2014-08-20,627.4
2014-08-19,627.8
2014-08-18,628.8
2014-08-17,629.2
2014-08-16,628.8
2014-08-15,628.3
2014-08-14,628.9
2014-08-13,628.6
2014-08-12,628.0
2014-08-11,628.9
2014-08-10,629.5
2014-08-09,629.0
2014-08-08,628.9
2014-08-07,628.8
2014-08-06,629.7
2014-08-05,630.3
2014-08-04,631.6
2014-08-03,632.4
2014-08-02,632.1
2014-08-01,632.5
2014-07-31,633.8
2014-07-30,634.0
2014-07-29,634.5
2014-07-28,635.1
2014-07-27,635.6
2014-07-26,635.9
2014-07-25,636.4
2014-07-24,636.8
2014-07-23,637.9
2014-07-22,638.8
2014-07-21,639.1
2014-07-20,638.8
2014-07-19,637.7
2014-07-18,636.1
2014-07-17,632.2
2014-07-16,632.2
2014-07-15,631.7
2014-07-14,632.9
2014-07-13,633.4
2014-07-12,633.2
2014-07-11,633.0
2014-07-10,633.3
2014-07-09,633.88
2014-07-08,634.49
2014-07-07,635.71
2014-07-06,636.21
2014-07-05,636.0
2014-07-04,635.35
2014-07-03,635.74
2014-07-02,636.47
2014-07-01,637.63
2014-06-30,638.9
2014-06-29,639.91
2014-06-28,639.81
2014-06-27,639.62
2014-06-26,639.44
2014-06-25,638.15
2014-06-24,636.18
2014-06-23,636.94
2014-06-22,637.29
2014-06-21,636.93
2014-06-20,637.39
2014-06-19,637.76
2014-06-18,638.72
2014-06-17,639.6
2014-06-16,640.77
2014-06-15,641.61
2014-06-14,641.06
2014-06-13,640.44
2014-06-12,640.75
2014-06-11,641.34
2014-06-10,641.09
2014-06-09,640.34
2014-06-08,639.524
2014-06-07,639.432
2014-06-06,639.844
2014-06-05,640.577
2014-06-04,641.3
2014-06-03,641.72
2014-06-02,642.81
2014-06-01,643.534
2014-05-31,642.9119999999999
2014-05-30,642.645
2014-05-29,642.189
2014-05-28,641.5369999999999
2014-05-27,640.253
2014-05-26,637.947
2014-05-25,636.383
2014-05-24,635.609
2014-05-23,634.819
2014-05-22,635.186
2014-05-21,636.021
2014-05-20,636.739
2014-05-19,637.729
2014-05-18,638.2919999999999
2014-05-17,638.075
2014-05-16,637.4259999999999
2014-05-15,637.543
2014-05-14,637.039
2014-05-13,635.43
2014-05-12,633.773
2014-05-11,633.81
2014-05-10,633.265
2014-05-09,632.492
2014-05-08,631.839
2014-05-07,631.673
2014-05-06,632.095
