datetime,datetime_x,datetime_x,Comal River,Unnamed: 0_x,datetime_y,Comal Rv (nc),Unnamed: 0_y,datetime.1,Comal Rv (oc),datetime_y,MaxLevel
2014-06-16,2014-06-16 00:00:00,2014-06-16 00:00:00,156.0,4124,2014-06-16 00:00:00,91.6,81636,2014-06-16 00:00:00,56.3,2014-06-16,829.3482155
2014-06-17,2014-06-17 00:00:00,2014-06-17 00:00:00,151.0,4220,2014-06-17 00:00:00,87.6,81732,2014-06-17 00:00:00,53.7,2014-06-17,829.3472370000002
2014-06-18,2014-06-18 00:00:00,2014-06-18 00:00:00,146.0,4316,2014-06-18 00:00:00,85.6,81828,2014-06-18 00:00:00,51.2,2014-06-18,829.3032045
2014-06-19,2014-06-19 00:00:00,2014-06-19 00:00:00,141.0,4412,2014-06-19 00:00:00,81.6,81924,2014-06-19 00:00:00,52.4,2014-06-19,829.165236
2014-06-20,2014-06-20 00:00:00,2014-06-20 00:00:00,141.0,4508,2014-06-20 00:00:00,73.7,82020,2014-06-20 00:00:00,53.1,2014-06-20,829.0527085
2014-06-21,2014-06-21 00:00:00,2014-06-21 00:00:00,136.0,4604,2014-06-21 00:00:00,99.7,82116,2014-06-21 00:00:00,51.2,2014-06-21,829.028246
2014-06-22,2014-06-22 00:00:00,2014-06-22 00:00:00,136.0,4700,2014-06-22 00:00:00,112.0,82212,2014-06-22 00:00:00,53.1,2014-06-22,829.0487945
2014-06-23,2014-06-23 00:00:00,2014-06-23 00:00:00,141.0,4796,2014-06-23 00:00:00,102.0,82308,2014-06-23 00:00:00,53.7,2014-06-23,829.047816
2014-06-24,2014-06-24 00:00:00,2014-06-24 00:00:00,134.0,4892,2014-06-24 00:00:00,95.6,82404,2014-06-24 00:00:00,53.7,2014-06-24,828.9656219999998
2014-06-25,2014-06-25 00:00:00,2014-06-25 00:00:00,134.0,4988,2014-06-25 00:00:00,85.6,82500,2014-06-25 00:00:00,53.1,2014-06-25,828.901041
2014-06-26,2014-06-26 00:00:00,2014-06-26 00:00:00,136.0,5084,2014-06-26 00:00:00,77.7,82596,2014-06-26 00:00:00,53.1,2014-06-26,828.857987
2014-06-27,2014-06-27 00:00:00,2014-06-27 00:00:00,139.0,5180,2014-06-27 00:00:00,102.0,82692,2014-06-27 00:00:00,47.9,2014-06-27,828.7875349999998
2014-06-28,2014-06-28 00:00:00,2014-06-28 00:00:00,139.0,5276,2014-06-28 00:00:00,110.0,82788,2014-06-28 00:00:00,49.2,2014-06-28,828.69947
2014-06-29,2014-06-29 00:00:00,2014-06-29 00:00:00,139.0,5372,2014-06-29 00:00:00,120.0,82884,2014-06-29 00:00:00,49.9,2014-06-29,828.630975
2014-06-30,2014-06-30 00:00:00,2014-06-30 00:00:00,139.0,5468,2014-06-30 00:00:00,116.0,82980,2014-06-30 00:00:00,50.5,2014-06-30,828.6603299999998
2014-07-01,2014-07-01 00:00:00,2014-07-01 00:00:00,139.0,5564,2014-07-01 00:00:00,102.0,83076,2014-07-01 00:00:00,50.5,2014-07-01,828.552695
2014-07-02,2014-07-02 00:00:00,2014-07-02 00:00:00,141.0,5660,2014-07-02 00:00:00,93.6,83172,2014-07-02 00:00:00,51.2,2014-07-02,828.38635
2014-07-03,2014-07-03 00:00:00,2014-07-03 00:00:00,134.0,5756,2014-07-03 00:00:00,73.7,83268,2014-07-03 00:00:00,49.2,2014-07-03,828.161295
2014-07-04,2014-07-04 00:00:00,2014-07-04 00:00:00,131.0,5852,2014-07-04 00:00:00,85.6,83364,2014-07-04 00:00:00,51.8,2014-07-04,828.024305
2014-07-05,2014-07-05 00:00:00,2014-07-05 00:00:00,131.0,5948,2014-07-05 00:00:00,77.7,83460,2014-07-05 00:00:00,51.2,2014-07-05,827.926455
2014-07-06,2014-07-06 00:00:00,2014-07-06 00:00:00,131.0,6044,2014-07-06 00:00:00,79.7,83556,2014-07-06 00:00:00,53.1,2014-07-06,827.906885
2014-07-07,2014-07-07 00:00:00,2014-07-07 00:00:00,131.0,6140,2014-07-07 00:00:00,83.6,83652,2014-07-07 00:00:00,53.1,2014-07-07,827.79925
2014-07-08,2014-07-08 00:00:00,2014-07-08 00:00:00,129.0,6236,2014-07-08 00:00:00,75.7,83748,2014-07-08 00:00:00,53.1,2014-07-08,827.7014
2014-07-10,2014-07-10 00:00:00,2014-07-10 00:00:00,124.0,6428,2014-07-10 00:00:00,63.9,83844,2014-07-10 00:00:00,50.5,2014-07-10,827.476345
2014-07-11,2014-07-11 00:00:00,2014-07-11 00:00:00,124.0,6524,2014-07-11 00:00:00,63.9,83940,2014-07-11 00:00:00,50.5,2014-07-11,827.36871
2014-07-12,2014-07-12 00:00:00,2014-07-12 00:00:00,120.0,6620,2014-07-12 00:00:00,56.1,84036,2014-07-12 00:00:00,51.8,2014-07-12,827.5057
2014-07-13,2014-07-13 00:00:00,2014-07-13 00:00:00,120.0,6716,2014-07-13 00:00:00,58.0,84132,2014-07-13 00:00:00,51.2,2014-07-13,827.6329049999998
2014-07-14,2014-07-14 00:00:00,2014-07-14 00:00:00,118.0,6812,2014-07-14 00:00:00,56.1,84228,2014-07-14 00:00:00,52.4,2014-07-14,827.6916150000002
2014-07-15,2014-07-15 00:00:00,2014-07-15 00:00:00,120.0,6908,2014-07-15 00:00:00,42.6,84324,2014-07-15 00:00:00,51.2,2014-07-15,827.6916150000002
2014-07-16,2014-07-16 00:00:00,2014-07-16 00:00:00,113.0,7004,2014-07-16 00:00:00,48.4,84420,2014-07-16 00:00:00,48.6,2014-07-16,827.672045
2014-07-17,2014-07-17 00:00:00,2014-07-17 00:00:00,113.0,7100,2014-07-17 00:00:00,52.2,84516,2014-07-17 00:00:00,51.8,2014-07-17,827.54484
2014-07-18,2014-07-18 00:00:00,2014-07-18 00:00:00,116.0,7196,2014-07-18 00:00:00,56.1,84612,2014-07-18 00:00:00,52.4,2014-07-18,827.74054
2014-07-19,2014-07-19 00:00:00,2014-07-19 00:00:00,113.0,7292,2014-07-19 00:00:00,67.8,84708,2014-07-19 00:00:00,52.4,2014-07-19,827.848175
2014-07-20,2014-07-20 00:00:00,2014-07-20 00:00:00,120.0,7388,2014-07-20 00:00:00,95.6,84804,2014-07-20 00:00:00,53.1,2014-07-20,827.867745
2014-07-21,2014-07-21 00:00:00,2014-07-21 00:00:00,122.0,7484,2014-07-21 00:00:00,116.0,84900,2014-07-21 00:00:00,55.0,2014-07-21,827.867745
2014-07-22,2014-07-22 00:00:00,2014-07-22 00:00:00,124.0,7580,2014-07-22 00:00:00,124.0,84996,2014-07-22 00:00:00,56.3,2014-07-22,827.87753
2014-07-25,2014-07-25 00:00:00,2014-07-25 00:00:00,122.0,7868,2014-07-25 00:00:00,79.1,85086,2014-07-25 00:00:00,55.7,2014-07-25,827.7
2014-07-26,2014-07-26 00:00:00,2014-07-26 00:00:00,122.0,7964,2014-07-26 00:00:00,73.5,85181,2014-07-26 00:00:00,55.0,2014-07-26,827.7
2014-07-27,2014-07-27 00:00:00,2014-07-27 00:00:00,120.0,8060,2014-07-27 00:00:00,71.6,85277,2014-07-27 00:00:00,55.7,2014-07-27,827.6
2014-07-28,2014-07-28 00:00:00,2014-07-28 00:00:00,118.0,8156,2014-07-28 00:00:00,70.0,85373,2014-07-28 00:00:00,56.3,2014-07-28,827.4
2014-07-29,2014-07-29 00:00:00,2014-07-29 00:00:00,116.0,8252,2014-07-29 00:00:00,73.5,85469,2014-07-29 00:00:00,56.3,2014-07-29,827.2
2014-07-30,2014-07-30 00:00:00,2014-07-30 00:00:00,113.0,8348,2014-07-30 00:00:00,71.6,85565,2014-07-30 00:00:00,52.4,2014-07-30,827.1
2014-07-31,2014-07-31 00:00:00,2014-07-31 00:00:00,113.0,8444,2014-07-31 00:00:00,65.2,85661,2014-07-31 00:00:00,55.0,2014-07-31,827.0
2014-08-01,2014-08-01 00:00:00,2014-08-01 00:00:00,111.0,8540,2014-08-01 00:00:00,52.1,85757,2014-08-01 00:00:00,55.0,2014-08-01,826.8
2014-08-02,2014-08-02 00:00:00,2014-08-02 00:00:00,107.0,8636,2014-08-02 00:00:00,68.4,85853,2014-08-02 00:00:00,56.3,2014-08-02,826.7
2014-08-03,2014-08-03 00:00:00,2014-08-03 00:00:00,107.0,8732,2014-08-03 00:00:00,77.3,85949,2014-08-03 00:00:00,57.6,2014-08-03,826.7
2014-08-04,2014-08-04 00:00:00,2014-08-04 00:00:00,109.0,8828,2014-08-04 00:00:00,84.8,86045,2014-08-04 00:00:00,58.3,2014-08-04,826.6
2014-08-05,2014-08-05 00:00:00,2014-08-05 00:00:00,107.0,8924,2014-08-05 00:00:00,62.0,86141,2014-08-05 00:00:00,56.3,2014-08-05,826.6
2014-08-06,2014-08-06 00:00:00,2014-08-06 00:00:00,105.0,9020,2014-08-06 00:00:00,58.8,86237,2014-08-06 00:00:00,53.7,2014-08-06,826.4
2014-08-07,2014-08-07 00:00:00,2014-08-07 00:00:00,101.0,9116,2014-08-07 00:00:00,46.9,86333,2014-08-07 00:00:00,55.7,2014-08-07,826.3
2014-08-08,2014-08-08 00:00:00,2014-08-08 00:00:00,98.8,9212,2014-08-08 00:00:00,41.6,86426,2014-08-08 00:00:00,55.0,2014-08-08,826.2
2014-08-09,2014-08-09 00:00:00,2014-08-09 00:00:00,96.8,9308,2014-08-09 00:00:00,39.7,86522,2014-08-09 00:00:00,53.1,2014-08-09,826.2
2014-08-10,2014-08-10 00:00:00,2014-08-10 00:00:00,96.8,9404,2014-08-10 00:00:00,37.0,86618,2014-08-10 00:00:00,54.4,2014-08-10,826.1
2014-08-11,2014-08-11 00:00:00,2014-08-11 00:00:00,92.9,9500,2014-08-11 00:00:00,35.5,86714,2014-08-11 00:00:00,55.0,2014-08-11,826.0
2014-08-12,2014-08-12 00:00:00,2014-08-12 00:00:00,91.0,9596,2014-08-12 00:00:00,28.2,86810,2014-08-12 00:00:00,55.0,2014-08-12,825.9
2014-08-13,2014-08-13 00:00:00,2014-08-13 00:00:00,89.1,9692,2014-08-13 00:00:00,23.0,86905,2014-08-13 00:00:00,50.5,2014-08-13,825.9
2014-08-14,2014-08-14 00:00:00,2014-08-14 00:00:00,89.1,9788,2014-08-14 00:00:00,29.3,87001,2014-08-14 00:00:00,55.0,2014-08-14,825.8
2014-08-16,2014-08-16 00:00:00,2014-08-16 00:00:00,87.2,9980,2014-08-16 00:00:00,24.5,87097,2014-08-16 00:00:00,55.7,2014-08-16,825.7
2014-08-17,2014-08-17 00:00:00,2014-08-17 00:00:00,89.1,10076,2014-08-17 00:00:00,30.9,87193,2014-08-17 00:00:00,55.7,2014-08-17,825.7
2014-08-18,2014-08-18 00:00:00,2014-08-18 00:00:00,89.1,10172,2014-08-18 00:00:00,37.0,87289,2014-08-18 00:00:00,53.7,2014-08-18,825.7
2014-08-19,2014-08-19 00:00:00,2014-08-19 00:00:00,85.4,10268,2014-08-19 00:00:00,35.5,87385,2014-08-19 00:00:00,51.2,2014-08-19,825.6
2014-08-20,2014-08-20 00:00:00,2014-08-20 00:00:00,83.5,10364,2014-08-20 00:00:00,30.9,87481,2014-08-20 00:00:00,51.2,2014-08-20,825.8
2014-08-21,2014-08-21 00:00:00,2014-08-21 00:00:00,81.7,10460,2014-08-21 00:00:00,28.2,87577,2014-08-21 00:00:00,51.2,2014-08-21,825.9
2014-08-22,2014-08-22 00:00:00,2014-08-22 00:00:00,79.9,10556,2014-08-22 00:00:00,24.5,87673,2014-08-22 00:00:00,51.2,2014-08-22,825.9
2014-08-23,2014-08-23 00:00:00,2014-08-23 00:00:00,74.7,10652,2014-08-23 00:00:00,18.2,87769,2014-08-23 00:00:00,51.2,2014-08-23,826.0
2014-08-24,2014-08-24 00:00:00,2014-08-24 00:00:00,79.9,10748,2014-08-24 00:00:00,19.8,87865,2014-08-24 00:00:00,55.7,2014-08-24,826.1
2014-08-25,2014-08-25 00:00:00,2014-08-25 00:00:00,78.2,10844,2014-08-25 00:00:00,23.0,87961,2014-08-25 00:00:00,53.7,2014-08-25,826.1
2014-09-04,2014-09-04 00:00:00,2014-09-04 00:00:00,66.4,11804,2014-09-04 00:00:00,15.8,88057,2014-09-04 00:00:00,41.6,2014-09-04,825.9
2014-09-05,2014-09-05 00:00:00,2014-09-05 00:00:00,66.4,11900,2014-09-05 00:00:00,18.2,88153,2014-09-05 00:00:00,44.7,2014-09-05,825.9
2014-09-06,2014-09-06 00:00:00,2014-09-06 00:00:00,68.1,11996,2014-09-06 00:00:00,18.2,88249,2014-09-06 00:00:00,46.0,2014-09-06,825.9
2014-09-07,2014-09-07 00:00:00,2014-09-07 00:00:00,83.5,12092,2014-09-07 00:00:00,25.8,88345,2014-09-07 00:00:00,48.6,2014-09-07,826.0
2014-09-08,2014-09-08 00:00:00,2014-09-08 00:00:00,79.9,12188,2014-09-08 00:00:00,25.8,88441,2014-09-08 00:00:00,52.4,2014-09-08,826.0
2014-09-09,2014-09-09 00:00:00,2014-09-09 00:00:00,76.4,12284,2014-09-09 00:00:00,21.4,88537,2014-09-09 00:00:00,50.5,2014-09-09,826.1
2014-09-10,2014-09-10 00:00:00,2014-09-10 00:00:00,74.7,12380,2014-09-10 00:00:00,20.6,88633,2014-09-10 00:00:00,47.9,2014-09-10,826.1
2014-09-11,2014-09-11 00:00:00,2014-09-11 00:00:00,69.7,12476,2014-09-11 00:00:00,19.8,88727,2014-09-11 00:00:00,50.5,2014-09-11,826.0
2014-09-12,2014-09-12 00:00:00,2014-09-12 00:00:00,69.7,12572,2014-09-12 00:00:00,16.6,88823,2014-09-12 00:00:00,46.7,2014-09-12,826.0
2014-09-13,2014-09-13 00:00:00,2014-09-13 00:00:00,81.7,12668,2014-09-13 00:00:00,21.4,88919,2014-09-13 00:00:00,53.1,2014-09-13,826.0
2014-09-14,2014-09-14 00:00:00,2014-09-14 00:00:00,78.2,12764,2014-09-14 00:00:00,34.0,89015,2014-09-14 00:00:00,49.9,2014-09-14,826.1
2014-09-15,2014-09-15 00:00:00,2014-09-15 00:00:00,81.7,12860,2014-09-15 00:00:00,41.6,89111,2014-09-15 00:00:00,50.5,2014-09-15,826.1
2014-09-16,2014-09-16 00:00:00,2014-09-16 00:00:00,78.2,12956,2014-09-16 00:00:00,34.0,89207,2014-09-16 00:00:00,52.4,2014-09-16,826.1
2014-09-17,2014-09-17 00:00:00,2014-09-17 00:00:00,78.2,13052,2014-09-17 00:00:00,35.5,89303,2014-09-17 00:00:00,53.7,2014-09-17,826.0
2014-09-18,2014-09-18 00:00:00,2014-09-18 00:00:00,83.5,13148,2014-09-18 00:00:00,30.9,89399,2014-09-18 00:00:00,53.1,2014-09-18,826.1
2014-09-19,2014-09-19 00:00:00,2014-09-19 00:00:00,91.0,13244,2014-09-19 00:00:00,45.1,89495,2014-09-19 00:00:00,54.4,2014-09-19,826.1
2014-09-20,2014-09-20 00:00:00,2014-09-20 00:00:00,96.8,13340,2014-09-20 00:00:00,39.7,89591,2014-09-20 00:00:00,55.7,2014-09-20,826.1
2014-09-21,2014-09-21 00:00:00,2014-09-21 00:00:00,96.8,13436,2014-09-21 00:00:00,48.6,89687,2014-09-21 00:00:00,59.0,2014-09-21,826.2
2014-09-22,2014-09-22 00:00:00,2014-09-22 00:00:00,91.0,13532,2014-09-22 00:00:00,46.9,89783,2014-09-22 00:00:00,59.0,2014-09-22,826.2
2014-09-23,2014-09-23 00:00:00,2014-09-23 00:00:00,87.2,13628,2014-09-23 00:00:00,35.5,89879,2014-09-23 00:00:00,58.3,2014-09-23,826.2
2014-09-24,2014-09-24 00:00:00,2014-09-24 00:00:00,87.2,13724,2014-09-24 00:00:00,29.3,89975,2014-09-24 00:00:00,57.6,2014-09-24,826.1
2014-09-25,2014-09-25 00:00:00,2014-09-25 00:00:00,79.9,13820,2014-09-25 00:00:00,57.1,90071,2014-09-25 00:00:00,42.2,2014-09-25,826.1
2014-09-26,2014-09-26 00:00:00,2014-09-26 00:00:00,81.7,13916,2014-09-26 00:00:00,62.0,90167,2014-09-26 00:00:00,48.6,2014-09-26,826.1
2014-09-27,2014-09-27 00:00:00,2014-09-27 00:00:00,96.8,14012,2014-09-27 00:00:00,84.8,90263,2014-09-27 00:00:00,50.5,2014-09-27,826.2
2014-09-28,2014-09-28 00:00:00,2014-09-28 00:00:00,87.2,14108,2014-09-28 00:00:00,96.1,90359,2014-09-28 00:00:00,51.2,2014-09-28,826.3
2014-09-29,2014-09-29 00:00:00,2014-09-29 00:00:00,89.1,14204,2014-09-29 00:00:00,105.0,90455,2014-09-29 00:00:00,51.8,2014-09-29,826.4
2014-09-30,2014-09-30 00:00:00,2014-09-30 00:00:00,87.2,14300,2014-09-30 00:00:00,111.0,90551,2014-09-30 00:00:00,49.9,2014-09-30,826.4
2014-10-01,2014-10-01 00:00:00,2014-10-01 00:00:00,89.1,14396,2014-10-01 00:00:00,113.0,90647,2014-10-01 00:00:00,48.6,2014-10-01,826.5
2014-10-02,2014-10-02 00:00:00,2014-10-02 00:00:00,89.1,14492,2014-10-02 00:00:00,105.0,90743,2014-10-02 00:00:00,49.9,2014-10-02,826.5
2014-10-03,2014-10-03 00:00:00,2014-10-03 00:00:00,85.4,14588,2014-10-03 00:00:00,104.0,90839,2014-10-03 00:00:00,49.9,2014-10-03,826.5
2014-10-04,2014-10-04 00:00:00,2014-10-04 00:00:00,85.4,14684,2014-10-04 00:00:00,98.0,90935,2014-10-04 00:00:00,51.8,2014-10-04,826.5
2014-10-05,2014-10-05 00:00:00,2014-10-05 00:00:00,87.2,14780,2014-10-05 00:00:00,102.0,91031,2014-10-05 00:00:00,52.4,2014-10-05,826.5
2014-10-06,2014-10-06 00:00:00,2014-10-06 00:00:00,87.2,14876,2014-10-06 00:00:00,104.0,91127,2014-10-06 00:00:00,53.1,2014-10-06,826.5
2014-10-07,2014-10-07 00:00:00,2014-10-07 00:00:00,85.4,14972,2014-10-07 00:00:00,88.6,91223,2014-10-07 00:00:00,52.4,2014-10-07,826.4
2014-10-08,2014-10-08 00:00:00,2014-10-08 00:00:00,87.2,15068,2014-10-08 00:00:00,48.6,91319,2014-10-08 00:00:00,49.9,2014-10-08,826.4
2014-10-09,2014-10-09 00:00:00,2014-10-09 00:00:00,85.4,15164,2014-10-09 00:00:00,32.5,91415,2014-10-09 00:00:00,49.9,2014-10-09,826.3
2014-10-10,2014-10-10 00:00:00,2014-10-10 00:00:00,83.5,15260,2014-10-10 00:00:00,28.2,91511,2014-10-10 00:00:00,49.2,2014-10-10,826.3
2014-10-11,2014-10-11 00:00:00,2014-10-11 00:00:00,83.5,15356,2014-10-11 00:00:00,28.2,91607,2014-10-11 00:00:00,49.9,2014-10-11,826.2
2014-10-12,2014-10-12 00:00:00,2014-10-12 00:00:00,87.2,15452,2014-10-12 00:00:00,45.1,91703,2014-10-12 00:00:00,50.5,2014-10-12,826.2
2014-10-13,2014-10-13 00:00:00,2014-10-13 00:00:00,96.8,15548,2014-10-13 00:00:00,65.2,91799,2014-10-13 00:00:00,55.0,2014-10-13,826.2
2014-10-14,2014-10-14 00:00:00,2014-10-14 00:00:00,94.8,15644,2014-10-14 00:00:00,62.0,91895,2014-10-14 00:00:00,52.4,2014-10-14,826.2
2014-10-15,2014-10-15 00:00:00,2014-10-15 00:00:00,92.9,15740,2014-10-15 00:00:00,53.8,91991,2014-10-15 00:00:00,52.4,2014-10-15,826.1
2014-10-16,2014-10-16 00:00:00,2014-10-16 00:00:00,92.9,15836,2014-10-16 00:00:00,50.4,92087,2014-10-16 00:00:00,53.7,2014-10-16,826.1
2014-10-17,2014-10-17 00:00:00,2014-10-17 00:00:00,92.9,15932,2014-10-17 00:00:00,52.1,92183,2014-10-17 00:00:00,51.8,2014-10-17,826.1
2014-10-18,2014-10-18 00:00:00,2014-10-18 00:00:00,92.9,16028,2014-10-18 00:00:00,50.4,92279,2014-10-18 00:00:00,51.2,2014-10-18,826.0
2014-10-19,2014-10-19 00:00:00,2014-10-19 00:00:00,94.8,16124,2014-10-19 00:00:00,45.1,92375,2014-10-19 00:00:00,53.7,2014-10-19,826.0
2014-10-20,2014-10-20 00:00:00,2014-10-20 00:00:00,94.8,16220,2014-10-20 00:00:00,48.6,92471,2014-10-20 00:00:00,53.7,2014-10-20,826.0
2014-10-21,2014-10-21 00:00:00,2014-10-21 00:00:00,94.8,16316,2014-10-21 00:00:00,52.1,92567,2014-10-21 00:00:00,53.7,2014-10-21,826.0
2014-10-22,2014-10-22 00:00:00,2014-10-22 00:00:00,92.9,16412,2014-10-22 00:00:00,37.0,92663,2014-10-22 00:00:00,53.1,2014-10-22,825.9
